"growth.rate","prev.men.15.50","sim.id","xdesign1","xdesign2","conception.alpha_base","formation.hazard.agegapry.baseline"
-0.00183319921857957,0.239175257731959,1,0.262675082073547,0.156737122328486,-2.96957980302349,1.73510568349273
0,0.124045801526718,1,0.262675082073547,0.156737122328486,-2.96957980302349,1.73510568349273
-0.000300903616278151,0.207766990291262,1,0.262675082073547,0.156737122328486,-2.96957980302349,1.73510568349273
-0.000654261977432774,0.130177514792899,1,0.262675082073547,0.156737122328486,-2.96957980302349,1.73510568349273
-0.000959140970838699,0.225548902195609,1,0.262675082073547,0.156737122328486,-2.96957980302349,1.73510568349273
0.00772181766522095,0.270229007633588,2,0.462186452848837,0.320948578554671,-2.49075251316279,1.98142286783201
0.00755014367682637,0.252647503782148,2,0.462186452848837,0.320948578554671,-2.49075251316279,1.98142286783201
0.00865563088543224,0.374631268436578,2,0.462186452848837,0.320948578554671,-2.49075251316279,1.98142286783201
0.0100653428352518,0.37536231884058,2,0.462186452848837,0.320948578554671,-2.49075251316279,1.98142286783201
0.0133101520387328,0.285531370038412,2,0.462186452848837,0.320948578554671,-2.49075251316279,1.98142286783201
0.0416019589713282,0.522292993630573,3,0.915167968363967,0.664925961208064,-1.40359687592648,2.4973889418121
0.0399878457809102,0.385931558935361,3,0.915167968363967,0.664925961208064,-1.40359687592648,2.4973889418121
0.04083456833257,0.531229454306377,3,0.915167968363967,0.664925961208064,-1.40359687592648,2.4973889418121
0.0414275908783074,0.538511749347259,3,0.915167968363967,0.664925961208064,-1.40359687592648,2.4973889418121
0.0429754358887585,0.542983565107459,3,0.915167968363967,0.664925961208064,-1.40359687592648,2.4973889418121
-0.00477050924023291,0.261083743842365,4,0.0926895059202798,0.574615518406499,-3.37754518579133,2.36192327760975
-0.00438694571540034,0.232876712328767,4,0.0926895059202798,0.574615518406499,-3.37754518579133,2.36192327760975
-0.00416908044695255,0.274553571428571,4,0.0926895059202798,0.574615518406499,-3.37754518579133,2.36192327760975
-0.00330699012522725,0.111353711790393,4,0.0926895059202798,0.574615518406499,-3.37754518579133,2.36192327760975
-0.00256466471937753,0.363013698630137,4,0.0926895059202798,0.574615518406499,-3.37754518579133,2.36192327760975
0.0138436936867589,0.261034047919294,5,0.541811683273409,0.313752165308688,-2.29965196014382,1.97062824796303
0.0119114594366125,0.235609103078983,5,0.541811683273409,0.313752165308688,-2.29965196014382,1.97062824796303
0.0156309278870906,0.430555555555556,5,0.541811683273409,0.313752165308688,-2.29965196014382,1.97062824796303
0.0156309278870906,0.33495145631068,5,0.541811683273409,0.313752165308688,-2.29965196014382,1.97062824796303
0.0159590369755576,0.290953545232274,5,0.541811683273409,0.313752165308688,-2.29965196014382,1.97062824796303
0.0315369860215664,0.597027250206441,6,0.685185761374887,0.929910992195364,-1.95555417270027,2.89486648829305
0.0288587502153762,0.569962686567164,6,0.685185761374887,0.929910992195364,-1.95555417270027,2.89486648829305
0.0299967399418883,0.588447653429603,6,0.685185761374887,0.929910992195364,-1.95555417270027,2.89486648829305
0.0321452982061599,0.547153780798641,6,0.685185761374887,0.929910992195364,-1.95555417270027,2.89486648829305
0.0308133068111994,0.559440559440559,6,0.685185761374887,0.929910992195364,-1.95555417270027,2.89486648829305
0.0139950942566409,0.342710997442455,7,0.555627829357982,0.171763507137075,-2.26649320954084,1.75764526070561
0.0115555860481693,0.130492676431425,7,0.555627829357982,0.171763507137075,-2.26649320954084,1.75764526070561
0.0130412309140949,0.311926605504587,7,0.555627829357982,0.171763507137075,-2.26649320954084,1.75764526070561
0.0131566599765184,0.30390920554855,7,0.555627829357982,0.171763507137075,-2.26649320954084,1.75764526070561
0.0138436936867589,0.315159574468085,7,0.555627829357982,0.171763507137075,-2.26649320954084,1.75764526070561
0.00624344910229346,0.294871794871795,8,0.371291568544693,0.488134352085181,-2.70890023549274,2.23220152812777
0.00597796175288196,0.346089850249584,8,0.371291568544693,0.488134352085181,-2.70890023549274,2.23220152812777
0.0086976653561719,0.38109756097561,8,0.371291568544693,0.488134352085181,-2.70890023549274,2.23220152812777
0.00810594247382176,0.36697247706422,8,0.371291568544693,0.488134352085181,-2.70890023549274,2.23220152812777
0.0086976653561719,0.333832335329341,8,0.371291568544693,0.488134352085181,-2.70890023549274,2.23220152812777
0.0442503220917194,0.628807106598985,9,0.872563676040154,0.960684466371313,-1.50584717750363,2.94102669955697
0.042035237245878,0.590639419907713,9,0.872563676040154,0.960684466371313,-1.50584717750363,2.94102669955697
0.0427207664078034,0.584666666666667,9,0.872563676040154,0.960684466371313,-1.50584717750363,2.94102669955697
0.0431655903541634,0.673927392739274,9,0.872563676040154,0.960684466371313,-1.50584717750363,2.94102669955697
0.0462327824102891,0.635159542444311,9,0.872563676040154,0.960684466371313,-1.50584717750363,2.94102669955697
-0.00395216036702264,0.162790697674419,10,0.237179352759849,0.0640044974675402,-3.03076955337636,1.59600674620131
-0.00224986829653679,0.0550098231827112,10,0.237179352759849,0.0640044974675402,-3.03076955337636,1.59600674620131
-0.00235458037669253,0.114345114345114,10,0.237179352759849,0.0640044974675402,-3.03076955337636,1.59600674620131
-0.00438694571540034,0.126666666666667,10,0.237179352759849,0.0640044974675402,-3.03076955337636,1.59600674620131
0.000249377075551948,0.215320910973085,10,0.237179352759849,0.0640044974675402,-3.03076955337636,1.59600674620131
0.0324858811316305,0.348519362186788,11,0.899614099364262,0.141411443257239,-1.44092616152577,1.71211716488586
0.0303794646099149,0.371007371007371,11,0.899614099364262,0.141411443257239,-1.44092616152577,1.71211716488586
0.0317759033861654,0.40893760539629,11,0.899614099364262,0.141411443257239,-1.44092616152577,1.71211716488586
0.0311898551212576,0.348521183053557,11,0.899614099364262,0.141411443257239,-1.44092616152577,1.71211716488586
0.0334939276810296,0.28960943257185,11,0.899614099364262,0.141411443257239,-1.44092616152577,1.71211716488586
-0.00633488265229788,0.268817204301075,12,0.111001408465672,0.231933098623995,-3.33359661968239,1.84789964793599
-0.00599551483362788,0.210401891252955,12,0.111001408465672,0.231933098623995,-3.33359661968239,1.84789964793599
-0.00754114448672918,0.289002557544757,12,0.111001408465672,0.231933098623995,-3.33359661968239,1.84789964793599
-0.00515703794597567,0.141203703703704,12,0.111001408465672,0.231933098623995,-3.33359661968239,1.84789964793599
-0.00455096991935843,0.237623762376238,12,0.111001408465672,0.231933098623995,-3.33359661968239,1.84789964793599
0.00499226674848581,0.321976149914821,13,0.337632226895075,0.468413517167792,-2.78968265545182,2.20262027575169
0.00512782941625461,0.243548387096774,13,0.337632226895075,0.468413517167792,-2.78968265545182,2.20262027575169
0.00370896990871257,0.265758091993186,13,0.337632226895075,0.468413517167792,-2.78968265545182,2.20262027575169
0.00503749515500716,0.152709359605911,13,0.337632226895075,0.468413517167792,-2.78968265545182,2.20262027575169
0.00615510985669917,0.189873417721519,13,0.337632226895075,0.468413517167792,-2.78968265545182,2.20262027575169
-0.00684829275365787,0.273936170212766,14,0.0494796635466628,0.557199139883742,-3.48124880748801,2.33579870982561
-0.00444156068533078,0.251141552511416,14,0.0494796635466628,0.557199139883742,-3.48124880748801,2.33579870982561
-0.00571445732010638,0.167058823529412,14,0.0494796635466628,0.557199139883742,-3.48124880748801,2.33579870982561
-0.00679098615712674,0.274698795180723,14,0.0494796635466628,0.557199139883742,-3.48124880748801,2.33579870982561
-0.0042234578313225,0.28743961352657,14,0.0494796635466628,0.557199139883742,-3.48124880748801,2.33579870982561
0.0424434027778361,0.585445094217024,15,0.858186346883886,0.852672120830975,-1.54035276747867,2.77900818124646
0.0394001355786312,0.539078156312625,15,0.858186346883886,0.852672120830975,-1.54035276747867,2.77900818124646
0.0370492254987053,0.631352899069434,15,0.858186346883886,0.852672120830975,-1.54035276747867,2.77900818124646
0.0402120614032766,0.585333333333333,15,0.858186346883886,0.852672120830975,-1.54035276747867,2.77900818124646
0.0411209758132042,0.589142091152815,15,0.858186346883886,0.852672120830975,-1.54035276747867,2.77900818124646
-0.00400630222396424,0.430260047281324,16,0.103082923307084,0.814950016448274,-3.352600984063,2.72242502467241
-0.00224986829653679,0.279826464208243,16,0.103082923307084,0.814950016448274,-3.352600984063,2.72242502467241
-0.00314698998869371,0.258278145695364,16,0.103082923307084,0.814950016448274,-3.352600984063,2.72242502467241
-0.000351230746848223,0.262729124236253,16,0.103082923307084,0.814950016448274,-3.352600984063,2.72242502467241
-0.00183319921857957,0.404255319148936,16,0.103082923307084,0.814950016448274,-3.352600984063,2.72242502467241
-0.000908198531383559,0.190274841437632,17,0.216495794604998,0.270831138978247,-3.080410092948,1.90624670846737
-0.000806469096494182,0.215415019762846,17,0.216495794604998,0.270831138978247,-3.080410092948,1.90624670846737
-0.00309377018590438,0.333333333333333,17,0.216495794604998,0.270831138978247,-3.080410092948,1.90624670846737
-0.00272280928980294,0.266811279826464,17,0.216495794604998,0.270831138978247,-3.080410092948,1.90624670846737
-0.000857307941748526,0.247379454926625,17,0.216495794604998,0.270831138978247,-3.080410092948,1.90624670846737
0.0405465108108164,0.530192435301924,18,0.909533554511145,0.593538842406124,-1.41711946917325,2.39030826360919
0.0365943504437938,0.474635163307853,18,0.909533554511145,0.593538842406124,-1.41711946917325,2.39030826360919
0.036858203298836,0.500359971202304,18,0.909533554511145,0.593538842406124,-1.41711946917325,2.39030826360919
0.0408124688846964,0.544087491455913,18,0.909533554511145,0.593538842406124,-1.41711946917325,2.39030826360919
0.0418623762266851,0.544488711819389,18,0.909533554511145,0.593538842406124,-1.41711946917325,2.39030826360919
0.00873966451865816,0.305597579425113,19,0.539537326500285,0.0596920880535617,-2.30511041639932,1.58953813208034
0.00852931502877668,0.243125904486252,19,0.539537326500285,0.0596920880535617,-2.30511041639932,1.58953813208034
0.0119114594366125,0.36237897648686,19,0.539537326500285,0.0596920880535617,-2.30511041639932,1.58953813208034
0.0107958753111235,0.225718194254446,19,0.539537326500285,0.0596920880535617,-2.30511041639932,1.58953813208034
0.0115555860481693,0.281293952180028,19,0.539537326500285,0.0596920880535617,-2.30511041639932,1.58953813208034
0.0334939276810296,0.440124416796268,20,0.883399792034179,0.286247141896747,-1.47984049911797,1.92937071284512
0.0290269118088645,0.377740303541315,20,0.883399792034179,0.286247141896747,-1.47984049911797,1.92937071284512
0.0315103690393036,0.388670338316286,20,0.883399792034179,0.286247141896747,-1.47984049911797,1.92937071284512
0.0316963910449987,0.377207062600321,20,0.883399792034179,0.286247141896747,-1.47984049911797,1.92937071284512
0.0354264141299124,0.379050489826677,20,0.883399792034179,0.286247141896747,-1.47984049911797,1.92937071284512
0.0208367350183198,0.408704883227176,21,0.652624741101172,0.426646182497498,-2.03370062135719,2.13996927374625
0.0207377577507629,0.181818181818182,21,0.652624741101172,0.426646182497498,-2.03370062135719,2.13996927374625
0.0203398776670972,0.384368308351178,21,0.652624741101172,0.426646182497498,-2.03370062135719,2.13996927374625
0.0217511955174854,0.360488798370672,21,0.652624741101172,0.426646182497498,-2.03370062135719,2.13996927374625
0.022330352571967,0.387612387612388,21,0.652624741101172,0.426646182497498,-2.03370062135719,2.13996927374625
-0.008480139219309,0.266846361185984,22,0.00165453933179379,0.433124896564987,-3.59602910560369,2.14968734484748
-0.00673374516633008,0.135514018691589,22,0.00165453933179379,0.433124896564987,-3.59602910560369,2.14968734484748
-0.00622150391890885,0.144254278728606,22,0.00165453933179379,0.433124896564987,-3.59602910560369,2.14968734484748
-0.00859876323699052,0.292929292929293,22,0.00165453933179379,0.433124896564987,-3.59602910560369,2.14968734484748
-0.00427789441808233,0.355769230769231,22,0.00165453933179379,0.433124896564987,-3.59602910560369,2.14968734484748
-0.0042234578313225,0.26241134751773,23,0.243221680566203,0.0240568961272947,-3.01626796664111,1.53608534419094
-0.00406050277127716,0.198704103671706,23,0.243221680566203,0.0240568961272947,-3.01626796664111,1.53608534419094
-0.00341394203766472,0.300668151447661,23,0.243221680566203,0.0240568961272947,-3.01626796664111,1.53608534419094
-0.00198904350059223,0.170731707317073,23,0.243221680566203,0.0240568961272947,-3.01626796664111,1.53608534419094
-0.00204109972601276,0.196652719665272,23,0.243221680566203,0.0240568961272947,-3.01626796664111,1.53608534419094
0.0228395867636753,0.383733055265902,24,0.615101252065506,0.589960773715284,-2.12375699504279,2.38494116057293
0.0196358767642831,0.414988814317673,24,0.615101252065506,0.589960773715284,-2.12375699504279,2.38494116057293
0.0203398776670972,0.435517970401691,24,0.615101252065506,0.589960773715284,-2.12375699504279,2.38494116057293
0.0233750249513809,0.465767634854772,24,0.615101252065506,0.589960773715284,-2.12375699504279,2.38494116057293
0.024059540931815,0.433663366336634,24,0.615101252065506,0.589960773715284,-2.12375699504279,2.38494116057293
0.0247348120918053,0.573306370070779,25,0.569239684713539,0.94855082356371,-2.23382475668751,2.92282623534556
0.0224262298784306,0.46319018404908,25,0.569239684713539,0.94855082356371,-2.23382475668751,2.92282623534556
0.0226810074997606,0.468262226847034,25,0.569239684713539,0.94855082356371,-2.23382475668751,2.92282623534556
0.0248870192108668,0.48134328358209,25,0.569239684713539,0.94855082356371,-2.23382475668751,2.92282623534556
0.0259991780775378,0.517034068136273,25,0.569239684713539,0.94855082356371,-2.23382475668751,2.92282623534556
0.0352290779092804,0.548679245283019,26,0.83510959698353,0.609535483960062,-1.59573696723953,2.41430322594009
0.0327982194716115,0.494052339413164,26,0.83510959698353,0.609535483960062,-1.59573696723953,2.41430322594009
0.0340030970505645,0.511969111969112,26,0.83510959698353,0.609535483960062,-1.59573696723953,2.41430322594009
0.0354264141299124,0.495811119573496,26,0.83510959698353,0.609535483960062,-1.59573696723953,2.41430322594009
0.0376179520095896,0.511834319526627,26,0.83510959698353,0.609535483960062,-1.59573696723953,2.41430322594009
0.0253408801184226,0.492018779342723,27,0.632576212608255,0.808123050923459,-2.08181708974019,2.71218457638519
0.0239976980049452,0.444554455445545,27,0.632576212608255,0.808123050923459,-2.08181708974019,2.71218457638519
0.0259396896707584,0.527397260273973,27,0.632576212608255,0.808123050923459,-2.08181708974019,2.71218457638519
0.0241213074622146,0.520669291338583,27,0.632576212608255,0.808123050923459,-2.08181708974019,2.71218457638519
0.0275215439179175,0.434587813620072,27,0.632576212608255,0.808123050923459,-2.08181708974019,2.71218457638519
0.0378999076439781,0.607090103397341,28,0.730464608869515,0.987821821158286,-1.84688493871316,2.98173273173743
0.0339777613520239,0.550164473684211,28,0.730464608869515,0.987821821158286,-1.84688493871316,2.98173273173743
0.0336727273607105,0.630104083266613,28,0.730464608869515,0.987821821158286,-1.84688493871316,2.98173273173743
0.0356719941913854,0.666666666666667,28,0.730464608869515,0.987821821158286,-1.84688493871316,2.98173273173743
0.0375943837791273,0.538241601143674,28,0.730464608869515,0.987821821158286,-1.84688493871316,2.98173273173743
0.0268831138859775,0.452247191011236,29,0.704178562583402,0.522678781289142,-1.90997144979984,2.28401817193371
0.0242446120869743,0.416107382550336,29,0.704178562583402,0.522678781289142,-1.90997144979984,2.28401817193371
0.0231552443777289,0.29622641509434,29,0.704178562583402,0.522678781289142,-1.90997144979984,2.28401817193371
0.02763675134216,0.415329768270945,29,0.704178562583402,0.522678781289142,-1.90997144979984,2.28401817193371
0.0267075724534744,0.443405051449953,29,0.704178562583402,0.522678781289142,-1.90997144979984,2.28401817193371
0.00356949980433365,0.316433566433566,30,0.298540015022736,0.677621515295468,-2.88350396394543,2.5164322729432
0.00539785707525462,0.247491638795987,30,0.298540015022736,0.677621515295468,-2.88350396394543,2.5164322729432
0.00548754319795596,0.393790849673203,30,0.298540015022736,0.677621515295468,-2.88350396394543,2.5164322729432
0.00319566628718264,0.386481802426343,30,0.298540015022736,0.677621515295468,-2.88350396394543,2.5164322729432
0.00899092132879181,0.409582689335394,30,0.298540015022736,0.677621515295468,-2.88350396394543,2.5164322729432
0.0300789993517227,0.533731853116994,31,0.723472306777257,0.699863115891349,-1.86366646373458,2.54979467383702
0.0303249686917137,0.464521452145215,31,0.723472306777257,0.699863115891349,-1.86366646373458,2.54979467383702
0.0291387061539287,0.51009657594381,31,0.723472306777257,0.699863115891349,-1.86366646373458,2.54979467383702
0.0288587502153762,0.436286919831224,31,0.723472306777257,0.699863115891349,-1.86366646373458,2.54979467383702
0.0319609419267195,0.505212510024058,31,0.723472306777257,0.699863115891349,-1.86366646373458,2.54979467383702
-0.0113450300095961,0.153846153846154,32,0.011314423205331,0.0129360554902814,-3.57284538430721,1.51940408323542
-0.0103512084717163,0.178362573099415,32,0.011314423205331,0.0129360554902814,-3.57284538430721,1.51940408323542
-0.008480139219309,0.204481792717087,32,0.011314423205331,0.0129360554902814,-3.57284538430721,1.51940408323542
-0.0115335908867501,0.118155619596542,32,0.011314423205331,0.0129360554902814,-3.57284538430721,1.51940408323542
-0.00713581511007976,0.205263157894737,32,0.011314423205331,0.0129360554902814,-3.57284538430721,1.51940408323542
-0.00400630222396424,0.207373271889401,33,0.183744868645445,0.123993511069566,-3.15901231525093,1.68599026660435
-0.00627816114876729,0.170673076923077,33,0.183744868645445,0.123993511069566,-3.15901231525093,1.68599026660435
-0.00477050924023291,0.215102974828375,33,0.183744868645445,0.123993511069566,-3.15901231525093,1.68599026660435
-0.00373617730979682,0.168831168831169,33,0.183744868645445,0.123993511069566,-3.15901231525093,1.68599026660435
-0.00341394203766472,0.251121076233184,33,0.183744868645445,0.123993511069566,-3.15901231525093,1.68599026660435
0.00262962250595853,0.445920303605313,34,0.276314202283975,0.748121315238532,-2.93684591451846,2.6221819728578
0.00557706873664538,0.344425956738769,34,0.276314202283975,0.748121315238532,-2.93684591451846,2.6221819728578
0.00508268268632499,0.367875647668394,34,0.276314202283975,0.748121315238532,-2.93684591451846,2.6221819728578
0.0036160330789813,0.39010989010989,34,0.276314202283975,0.748121315238532,-2.93684591451846,2.6221819728578
0.00694459994333093,0.398073836276083,34,0.276314202283975,0.748121315238532,-2.93684591451846,2.6221819728578
-0.000654261977432774,0.391120507399577,35,0.133900789336767,0.910771516691893,-3.27863810559176,2.86615727503784
-0.000502516792675073,0.407484407484408,35,0.133900789336767,0.910771516691893,-3.27863810559176,2.86615727503784
-0.00101013536587597,0.38747553816047,35,0.133900789336767,0.910771516691893,-3.27863810559176,2.86615727503784
0.000199601063476873,0.362139917695473,35,0.133900789336767,0.910771516691893,-3.27863810559176,2.86615727503784
0.002391866470708,0.363461538461538,35,0.133900789336767,0.910771516691893,-3.27863810559176,2.86615727503784
0.00291344540619879,0.344463971880492,36,0.256896278487984,0.733636968098581,-2.98344893162884,2.60045545214787
0.00305475496799054,0.444444444444444,36,0.256896278487984,0.733636968098581,-2.98344893162884,2.60045545214787
0.00440054386613567,0.435168738898757,36,0.256896278487984,0.733636968098581,-2.98344893162884,2.60045545214787
0.00403289515087273,0.362369337979094,36,0.256896278487984,0.733636968098581,-2.98344893162884,2.60045545214787
0.00580018378781531,0.416812609457093,36,0.256896278487984,0.733636968098581,-2.98344893162884,2.60045545214787
0.0334171030820487,0.504424778761062,37,0.776894134124741,0.654425924671814,-1.73545407810062,2.48163888700772
0.0315635888420929,0.389272030651341,37,0.776894134124741,0.654425924671814,-1.73545407810062,2.48163888700772
0.0339524128090222,0.475856697819315,37,0.776894134124741,0.654425924671814,-1.73545407810062,2.48163888700772
0.032668315527405,0.493374902572097,37,0.776894134124741,0.654425924671814,-1.73545407810062,2.48163888700772
0.034079027209424,0.492389649923896,37,0.776894134124741,0.654425924671814,-1.73545407810062,2.48163888700772
0.0279807893967711,0.373417721518987,38,0.825549006231595,0.131567141325213,-1.61868238504417,1.69735071198782
0.0252202527981534,0.0122270742358079,38,0.825549006231595,0.131567141325213,-1.61868238504417,1.69735071198782
0.0240904337347749,0.343632958801498,38,0.825549006231595,0.131567141325213,-1.61868238504417,1.69735071198782
0.0271162145412681,0.337765957446808,38,0.825549006231595,0.131567141325213,-1.61868238504417,1.69735071198782
0.028407534519263,0.355321020228672,38,0.825549006231595,0.131567141325213,-1.61868238504417,1.69735071198782
0.0202065442547514,0.415717539863326,39,0.59429624407785,0.625822052701842,-2.17368901421316,2.43873307905276
0.0200393759278527,0.292834890965732,39,0.59429624407785,0.625822052701842,-2.17368901421316,2.43873307905276
0.0183362139895867,0.433748584371461,39,0.59429624407785,0.625822052701842,-2.17368901421316,2.43873307905276
0.019297122080965,0.461626575028637,39,0.59429624407785,0.625822052701842,-2.17368901421316,2.43873307905276
0.0201063103421325,0.447311827956989,39,0.59429624407785,0.625822052701842,-2.17368901421316,2.43873307905276
0.03869025417887,0.43619972260749,40,0.974527200628072,0.189701621788554,-1.26113471849263,1.78455243268283
0.0338254769703461,0.377643504531722,40,0.974527200628072,0.189701621788554,-1.26113471849263,1.78455243268283
0.0344820520615329,0.390386016023307,40,0.974527200628072,0.189701621788554,-1.26113471849263,1.78455243268283
0.0379467460548974,0.376271186440678,40,0.974527200628072,0.189701621788554,-1.26113471849263,1.78455243268283
0.0391493942279867,0.412955465587045,40,0.974527200628072,0.189701621788554,-1.26113471849263,1.78455243268283
0.00698809711875793,0.303079416531605,41,0.393064432588872,0.459894998334348,-2.65664536178671,2.18984249750152
0.00668281924063368,0.24251968503937,41,0.393064432588872,0.459894998334348,-2.65664536178671,2.18984249750152
0.00685749190736168,0.240683229813665,41,0.393064432588872,0.459894998334348,-2.65664536178671,2.18984249750152
0.00802083607029523,0.358006042296073,41,0.393064432588872,0.459894998334348,-2.65664536178671,2.18984249750152
